"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005471",33.2839581855106,-1.229168225158,0.509497843508645,-2.41250918098762,0.0158431384233878,0.0909914036489223
"ENSG00000005483",1867.57277020935,0.0138036672471437,0.131024621237275,0.105351705021504,0.916096736534611,0.97719996301005
"ENSG00000005486",856.445860419445,-0.151783516444277,0.189514903128518,-0.800905437718246,0.423186391870867,0.715625840491494
"ENSG00000005513",4.19025057528613,-0.664736558009222,1.01926333413862,-0.652173521547297,0.514289239243333,NA
"ENSG00000005700",579.449582755315,-0.0875213001749384,0.132871316342398,-0.658692203736462,0.51009344037187,0.777096979978288
"ENSG00000005801",220.819344240061,-0.245459543337101,0.221062041618791,-1.11036495247964,0.266841794357494,0.565931798843894
"ENSG00000005810",2862.99024994653,-0.06271632012618,0.120428838481262,-0.520774931628509,0.602523568216208,0.838974478631557
"ENSG00000005812",1499.03049853399,0.408597266965251,0.171640902709805,2.38053552803827,0.0172874939168401,0.0969341337913898
"ENSG00000005844",3.21951546901152,-0.938820856117495,1.14106009312475,-0.82276197526685,0.410643364089815,NA
"ENSG00000005882",1066.40685200078,-0.127921219655288,0.145626388617645,-0.878420599930945,0.379715509215272,0.678355310058442
"ENSG00000005884",1294.27596518976,0.333534610570148,0.276385914342601,1.20677137749034,0.227520201852637,0.51692071062979
"ENSG00000005889",800.115454708102,0.0162935041241483,0.227737419988171,0.0715451335357827,0.942963905198172,0.985120611910201
"ENSG00000005893",5133.58060707205,0.0430750841641978,0.0826537025130301,0.521151295762065,0.602261379515769,0.838905040975132
"ENSG00000005961",10.2882547896421,-0.619825996164734,0.63716203511726,-0.972791789219935,0.330656794311309,0.636719281607726
"ENSG00000005981",6.43695995371267,-0.629660589473865,0.791461646069727,-0.795566775219822,0.426283884419129,NA
"ENSG00000006007",2603.73463702376,0.180766888487472,0.146935671131389,1.23024509362217,0.218605338271534,0.504960598378894
"ENSG00000006015",386.908775735769,-0.0531753089062195,0.320225246673306,-0.166055954234205,0.86811291625809,0.962593715792021
"ENSG00000006016",160.452316906975,0.192130228474231,0.492961494172601,0.389746929010566,0.696723690862901,0.890957521681821
"ENSG00000006025",160.463406583492,-0.65255444951378,0.315117796723196,-2.07082702500295,0.038374963738241,0.166912356638616
"ENSG00000006042",3151.10977435982,0.00904108798098356,0.0981757526572635,0.0920908445952684,0.926625862496624,0.979848296697805
"ENSG00000006047",0.673880264953231,-0.288306756997386,2.10981455377223,-0.136650283543599,0.891307228749311,NA
"ENSG00000006059",0,NA,NA,NA,NA,NA
"ENSG00000006062",258.268778963446,-0.58418774297747,0.273250265697409,-2.13792195768397,0.0325230778003559,0.149442358399997
"ENSG00000006071",0,NA,NA,NA,NA,NA
"ENSG00000006116",0.450684746143017,-1.01557481337363,3.11273787636251,-0.326264161555554,0.744224500859679,NA
"ENSG00000006118",458.98540697157,-0.549888031250226,0.221087706475627,-2.48719406436489,0.0128755142177729,0.0782502659824122
"ENSG00000006125",6730.77886718365,0.0802578221066404,0.108520633966898,0.739562783342393,0.459565330939556,0.74171692942388
"ENSG00000006128",0.66128073055551,1.96247700003909,3.45793653412284,0.567528345495476,0.570355274101014,NA
"ENSG00000006194",551.635247266725,0.111690696644608,0.102576489652467,1.08885278705696,0.276218809105291,0.576613902673968
"ENSG00000006210",15.8841012169951,0.950280858966813,0.613153845406295,1.54982451155815,0.121183642118023,0.3574150457405
"ENSG00000006282",1394.30895675099,-0.106981510857257,0.168556605751333,-0.634691891073574,0.525629383328591,0.786167241222954
"ENSG00000006283",61.3642320498775,-1.17347598854418,0.461216295800871,-2.5443073005617,0.0109494708213547,0.0691822009133986
"ENSG00000006327",587.259201120954,-0.146104679714159,0.321318998770113,-0.454702897349339,0.649322996172054,0.865668730371985
"ENSG00000006377",0.186293186425353,0.894699722854173,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000006432",6.99503209019926,-0.218570469690132,0.735154477420715,-0.297312301568217,0.766228090753545,NA
"ENSG00000006451",1108.16420749476,-0.569179432910847,0.210673560445837,-2.70171269572851,0.00689833424892798,0.0483010967175286
"ENSG00000006453",212.928764376348,-0.273779328579509,0.157624153526426,-1.73691228440829,0.0824026547578597,0.279379495479692
"ENSG00000006459",410.885814318294,0.00560173223475834,0.312433113776205,0.017929380682647,0.985695190383099,0.995356291395655
"ENSG00000006468",210.179164493274,0.0486118233411566,0.406160234259935,0.119686318946837,0.904731638347476,0.973233941527987
"ENSG00000006530",277.887455661785,0.0331563429838191,0.201427477886477,0.164606851715166,0.869253437899876,0.962896079012638
"ENSG00000006534",1145.46216651212,0.427916517219076,0.262833030574322,1.62809261942469,0.103505248287182,0.324350710802685
"ENSG00000006555",4.76708315841851,-0.610574924935531,0.811459736160677,-0.752440198480324,0.451786380039225,NA
"ENSG00000006576",1076.37418478476,-0.416587758401362,0.195871617872764,-2.12684085078612,0.033433308810115,0.151965024588593
"ENSG00000006606",4.01454411368169,-0.433951441443105,0.89931850716604,-0.482533649630525,0.629426900298569,NA
"ENSG00000006607",957.991889094816,0.595861867756258,0.15504929838624,3.84304781742333,0.000121515781498743,0.00186648733346699
"ENSG00000006611",0,NA,NA,NA,NA,NA
"ENSG00000006625",177.304447555595,-0.108719077673949,0.251336103881982,-0.43256450623186,0.665331179840431,0.874766969240675
"ENSG00000006634",92.842938687114,-0.448348263028944,0.297813123722412,-1.50546845426075,0.132203681245981,0.375532817263089
"ENSG00000006638",64.0929103692678,-0.485253023094623,0.293980576591416,-1.65062953723315,0.0988142437707428,0.315093970958582
"ENSG00000006652",1086.50811752792,-0.0509940535551201,0.21867403483977,-0.233196655435042,0.815608702843256,0.94327707650354
"ENSG00000006659",1.43778491344811,-0.485800066705829,1.54315218404804,-0.314810212322328,0.752905757394355,NA
"ENSG00000006695",181.541477163383,0.196125339047111,0.202792001617805,0.967125613843204,0.333481242404456,0.638989551646696
"ENSG00000006704",291.607449568848,-0.0413723928263538,0.235418959623657,-0.175739425968461,0.860498659864325,0.960047480752025
"ENSG00000006712",1114.82190220928,-0.238931997186076,0.129789536016795,-1.84091880223039,0.0656334586113267,0.241618553881513
"ENSG00000006715",2208.49179423824,-0.139604296366173,0.134201201187931,-1.04026115362914,0.298218586726854,0.601801531775909
"ENSG00000006740",43.379700039727,-0.0199681066421294,0.379706564357244,-0.0525882576613622,0.958059973053917,0.990093366898777
"ENSG00000006744",938.900417504683,0.251716744507167,0.153812826343649,1.63651335516572,0.10173219293106,0.320588067112574
"ENSG00000006747",27.7360544388753,0.203423896658305,0.487468767184592,0.417306523724983,0.676454217384263,0.88037287292985
"ENSG00000006756",545.414312401993,-0.0147902526935576,0.158859038868644,-0.0931029974680081,0.925821736146601,0.979848296697805
"ENSG00000006757",168.95903743019,-0.0157230313492767,0.154059171062895,-0.102058392504642,0.918710326479352,0.977939431357947
"ENSG00000006788",11.2024027852827,2.95519551496851,1.06560131448185,2.77326564335695,0.00554967976899598,0.041075103716863
"ENSG00000006831",1095.78070752679,0.243868775847824,0.0931895487268353,2.6169112221229,0.00887294152235949,0.0589130641631453
"ENSG00000006837",75.3675602917904,-0.14819103997383,0.313407822349329,-0.472837719438459,0.63632896119113,0.858548072805315
"ENSG00000007001",2.00323736390909,-0.284336816378521,1.40160648895001,-0.202864940067113,0.839240598225601,NA
"ENSG00000007038",0.887380960584451,0.607937167158255,1.95093899827894,0.311612596649387,0.755334959862424,NA
"ENSG00000007047",813.83289419152,-0.0377195285297911,0.175115114800532,-0.215398474156593,0.829456659534122,0.949374328041435
"ENSG00000007062",2.45626676455035,-0.552454786367146,1.02517399474867,-0.538888802483315,0.589963584047852,NA
"ENSG00000007080",662.955088766559,0.244243931014528,0.158819829117825,1.53786798771411,0.124080895922941,0.362291337719865
"ENSG00000007129",0,NA,NA,NA,NA,NA
"ENSG00000007168",3974.85824788827,0.0515659604175333,0.10362911690995,0.497601079263684,0.618765242897782,0.847990675059332
"ENSG00000007171",1.482516982495,-0.538357633931639,1.78161285056631,-0.302174310069955,0.762519186992725,NA
"ENSG00000007174",2.70167247050387,0.383767754440753,1.02553758959237,0.374211299844497,0.708247117684884,NA
"ENSG00000007202",6545.03722366678,0.024402996207331,0.0920134025191853,0.265211322907474,0.790846672719356,0.932163814953276
"ENSG00000007216",0,NA,NA,NA,NA,NA
"ENSG00000007237",425.112222586833,-0.895774919748926,0.960669066386979,-0.93244900985298,NA,NA
"ENSG00000007255",130.451959536511,0.27030634106433,0.242077843770997,1.11660917353525,0.264161467571432,0.562726463395603
"ENSG00000007264",2.94325916834344,0.130031400370293,0.934552364352466,0.13913762923321,0.889341393581788,NA
"ENSG00000007306",0,NA,NA,NA,NA,NA
"ENSG00000007312",2.07733296226224,0.627349238393968,1.53114289171681,0.40972612144027,0.682006866089403,NA
"ENSG00000007314",0.779954153372703,-0.684411928397535,2.03050849497042,-0.337064301918868,0.73606842730458,NA
"ENSG00000007341",281.675425442917,0.215543122736421,0.241297072706972,0.893268701183848,0.371713294901461,0.67227105938412
"ENSG00000007350",0,NA,NA,NA,NA,NA
"ENSG00000007372",40.4540315259517,0.204825778184008,0.515868221270139,0.397050583344131,0.691330159743817,0.888886600672392
"ENSG00000007376",258.460977739524,0.120342124124347,0.199979269926165,0.601772994614789,0.547325253539935,0.801589881526188
"ENSG00000007384",1823.38777953572,0.0868116423961749,0.150635484804476,0.57630273842087,0.564410572237264,0.814832037519616
"ENSG00000007392",686.873099124053,-0.103853587504146,0.110148259292534,-0.942852734770234,0.345756233703762,0.650171114904827
"ENSG00000007402",23.7963910924727,0.73953574504777,0.519126007458147,1.42457849235649,0.154279080788987,0.41274627778647
"ENSG00000007516",11.2010825391975,-0.211646905105047,0.707132860681268,-0.299302884752296,0.764708953708661,0.922088330716058
"ENSG00000007520",580.560487206145,0.0714339920941028,0.150649664790979,0.47417292426913,0.635376599457333,0.858027516610015
"ENSG00000007541",653.546283118955,0.221748122228372,0.164692741639637,1.34643530747443,0.178162170654415,0.448876149901341
"ENSG00000007545",622.76848387059,0.16676835041342,0.157636929221835,1.05792691621603,0.290088762869723,0.592900717093381
"ENSG00000007866",1620.52184915199,0.553934442516534,0.15682930449657,3.53208505447813,0.000412296721436403,0.00512662877352572
"ENSG00000007908",0,NA,NA,NA,NA,NA
"ENSG00000007923",977.439461349907,-0.038428998782622,0.147719249311359,-0.260148890288647,0.794748926803531,0.9337852341316
"ENSG00000007933",877.805740707214,0.313996093721056,0.978772381072815,0.320806042132994,0.748357380267635,0.915794483205667
"ENSG00000007944",345.286662228229,-0.489789588682943,0.152313269943821,-3.21567246808893,0.00130139269482861,0.0129839211878651
"ENSG00000007952",10.1687462516428,0.809129418560636,0.573945429755337,1.40976716010363,0.158608446461203,0.419731770339843
"ENSG00000007968",3.95849086572913,0.162672829284948,0.819707779069106,0.198452220948404,0.84269126339567,NA
"ENSG00000008018",1517.71752051207,0.0478482421819641,0.110927487471949,0.431347029238934,0.666216059503895,0.875441014679176
"ENSG00000008056",17.7167030593017,0.67601099245957,0.458090916663819,1.47571359280122,0.140020795361609,0.388818288549976
"ENSG00000008083",305.072434597756,0.487460303949209,0.15192207766193,3.20862057346232,0.00133373373185358,0.0132455064714245
"ENSG00000008086",372.53707879909,-0.172935134663053,0.189034702865295,-0.914832737279384,0.360279445661845,0.661795069692384
"ENSG00000008118",6.947918731314,-0.861306451252899,0.797877511322558,-1.07949708950338,0.280366190560727,NA
"ENSG00000008128",563.813333715399,0.133368798852195,0.368626604999193,0.361799167622442,0.717502114211794,0.900370330577315
"ENSG00000008130",1713.6319552007,0.830141241274015,0.151381734720301,5.48376092272835,4.16377397376287e-08,1.65512747592228e-06
"ENSG00000008196",1.08416182794751,-1.40315800750077,2.31094734596265,-0.607178700956627,0.543732325518287,NA
"ENSG00000008197",0,NA,NA,NA,NA,NA
"ENSG00000008226",8.16270077732332,-0.0171729682256091,0.774008258640666,-0.0221870607114306,0.982298739107822,NA
"ENSG00000008256",3740.92435461127,1.1968352095672,0.207377584823821,5.77128531313538,7.86691420720444e-09,3.7703929008896e-07
"ENSG00000008277",19.3106346175362,-0.0241086848322879,0.474503626454134,-0.0508082203974858,0.959478340409527,0.990106728226228
"ENSG00000008282",1985.33227996644,0.28686405494713,0.139658062622147,2.05404578555023,0.0399712605023642,0.171685972861119
"ENSG00000008283",526.559923099993,0.0461206747210405,0.140836415786623,0.327476913292913,0.743307201716722,0.913674829153458
"ENSG00000008294",2928.30789180736,-0.166798729203116,0.135591039367397,-1.23016041459169,0.218637040191203,0.504960598378894
"ENSG00000008300",96.2831177707404,0.52661715210676,0.302730443770041,1.73955795640688,0.08193666719447,0.278387902372798
"ENSG00000008311",714.926322098101,1.13782474167181,0.189238855073015,6.01263805592564,1.8252826888727e-09,9.56536550968063e-08
"ENSG00000008323",11.0031983554828,0.40544821312677,0.583999926729345,0.694260726020048,0.487518715901851,0.761339549632247
"ENSG00000008324",122.640499235734,0.570315961074779,0.253279977929981,2.2517214575581,0.0243398797938886,0.12190250614134
"ENSG00000008382",158.890722523391,0.132424747151038,0.205615922932167,0.644039358735489,0.51954991186337,0.78279868713363
"ENSG00000008394",3683.6269984121,0.00405143875191322,0.377735128956279,0.0107256075523284,0.991442367405508,0.997067573871503
"ENSG00000008405",286.125102009691,0.0862977248336765,0.187462154957244,0.460347449080372,0.645266848231254,0.863198371336482
"ENSG00000008438",1.71601671351819,2.69571779309011,1.61965080727483,1.66438208839956,0.0960360972018678,NA
"ENSG00000008441",11031.7971096393,-0.312692591927171,0.144614239645246,-2.1622531273147,0.0305986705143626,0.143472713603722
"ENSG00000008513",1583.37114858265,-0.562139462200245,0.225857504393356,-2.48891204084686,0.0128134662535396,0.0779983707435117
"ENSG00000008516",23.9019134428755,-0.178256288238485,0.486690167545239,-0.366262357708132,0.714169315165186,0.899571737889717
"ENSG00000008517",119.607617110672,-0.900335713246199,0.41564975362401,-2.1660922577152,0.030304137720938,0.14253297074025
"ENSG00000008710",5182.00878157707,0.404539838628928,0.145969160256129,2.77140621977334,0.0055814747411587,0.0412211181706613
"ENSG00000008735",19.7100642494594,0.378464401403024,0.432146583047218,0.875777840783416,0.381150818796618,0.680081191172806
"ENSG00000008838",1158.52573912739,-0.0257296130391699,0.124746387897584,-0.206255375188047,0.836591434468589,0.952337830769679
"ENSG00000008853",845.571636260842,0.364274138314239,0.177900667168065,2.04762660035504,0.0405966008629658,0.173584280087413
"ENSG00000008869",715.562444905458,0.102813142994721,0.112356369653712,0.9150628781581,0.360158621589608,0.661795069692384
"ENSG00000008952",5171.56671072198,0.0829561138184001,0.141491311124886,0.586298290395936,0.557675079697041,0.810322275929357
"ENSG00000008988",10959.3107578206,-0.0290054313649453,0.14360855201358,-0.201975655058499,0.839935756398151,0.95353628883057
"ENSG00000009307",15902.4117972056,-0.0196346054548431,0.102485336385712,-0.191584534405454,0.848067657855964,0.955891955748528
"ENSG00000009335",2127.18026041807,0.197193544226418,0.0931882338615198,2.1160777069716,0.0343381991593321,0.155065542258022
"ENSG00000009413",8391.06888900911,0.96928757319751,0.150653237285743,6.43389807388649,1.24372277396475e-10,8.44671812183681e-09
"ENSG00000009694",10.1257165658402,1.26320183530578,1.21709461153126,1.03788302350341,0.299324518021878,0.60262374158589
"ENSG00000009709",0,NA,NA,NA,NA,NA
"ENSG00000009724",38.9988331645701,-0.44771015863683,0.277490837935938,-1.61342321053566,0.106652593859107,0.331062417297843
"ENSG00000009765",10.717478680374,1.60313326261645,0.941622540615225,1.702522182157,0.0886575238396002,0.293041946431852
"ENSG00000009780",176.843521397315,0.42682119502657,0.188706984886464,2.26181980112377,0.0237085389459531,0.119865696043596
"ENSG00000009790",5.5982365472662,0.327317668851769,0.709718633601236,0.461193567922688,0.64465973596998,NA
"ENSG00000009830",429.561114742382,0.117386680617616,0.142670036022995,0.822784404418991,0.410630606934263,0.706174750800025
"ENSG00000009844",867.146195689117,-0.101431688313351,0.127318763966108,-0.796675094492374,0.425639751993337,0.717329720133185
"ENSG00000009950",6.89942793039642,0.614252379843921,0.930414582259005,0.660192124625286,0.509130545483797,NA
"ENSG00000009954",2947.57029221357,-0.0233655798366736,0.083326796904463,-0.280408952518156,0.779163769341592,0.928111614078167
"ENSG00000010017",2202.06085895341,0.71687262308313,0.156807458383495,4.57167427157653,4.83842649200864e-06,0.000115216932738162
